Location,Boolean,Year,BloomDate
Naze,True,1976,1976-01-22
Yonaguni Island,False,1976,
Ishigaki Island,True,1976,1976-01-15
Miyakojima,True,1976,1976-01-20
Kumejima,False,1976,
Naha,True,1976,1976-01-18
Nago,False,1976,1976-01-01
Iriomote Island,False,1976,1976-01-05
Minami Daito Island,True,1976,1976-01-15
Wakkanai,True,1977,1977-05-21
Rumoi,False,1977,1977-05-14
Asahikawa,True,1977,1977-05-13
Abashiri,True,1977,1977-05-13
Sapporo,True,1977,1977-05-11
Iwamizawa,False,1977,1977-05-12
Obihiro,True,1977,1977-05-11
Kushiro,True,1977,1977-05-24
Nemuro,False,1977,1977-05-27
Muroran,True,1977,1977-05-12
Urakawa,False,1977,1977-05-14
Esashi,False,1977,1977-05-08
Hakodate,True,1977,1977-05-08
Kutchan,False,1977,1977-05-14
Monbetsu,False,1977,1977-05-12
Hiroo,False,1977,1977-05-11
Shinjo,False,1977,1977-04-26
Aomori,True,1977,1977-05-02
Hachinohe,False,1977,1977-04-28
Akita,True,1977,1977-04-22
Morioka,True,1977,1977-04-26
Miyako,False,1977,1977-04-23
Sakata,False,1977,1977-04-16
Yamagata,True,1977,1977-04-15
Sendai,True,1977,1977-04-14
Fukushima,True,1977,1977-04-12
Shirakawa,False,1977,1977-04-14
Onahama,False,1977,1977-04-10
Wajima,False,1977,1977-04-10
Aikawa,False,1977,1977-04-13
Niigata,True,1977,1977-04-14
Kanazawa,True,1977,1977-04-06
Toyama,True,1977,1977-04-11
Nagano,True,1977,1977-04-15
Takada,False,1977,1977-04-12
Utsunomiya,True,1977,1977-04-01
Fukui,True,1977,1977-04-10
Takayama,False,1977,1977-04-15
Matsumoto,False,1977,1977-04-13
Maebashi,True,1977,1977-03-28
Kumagaya,True,1977,1977-03-28
Mito,True,1977,1977-04-05
Tsuruga,False,1977,1977-04-06
Gifu,True,1977,1977-03-28
Nagoya,True,1977,1977-03-26
Iida,False,1977,1977-04-05
Kofu,True,1977,1977-03-25
Choshi,True,1977,1977-03-26
Tsu,True,1977,1977-03-31
Hamamatsu,False,1977,1977-03-22
Shizuoka,True,1977,1977-03-22
Tokyo Japan,True,1977,1977-03-22
Owashi,False,1977,1977-03-24
Yokohama,True,1977,1977-03-25
Tateyama,False,1977,1977-03-23
Oshima,False,1977,1977-03-26
Miyakejima,False,1977,1977-03-20
Hachijojima,False,1977,1977-03-26
Saigo,False,1977,1977-04-03
Matsue,True,1977,1977-04-01
Yonago,False,1977,1977-03-31
Tottori,True,1977,1977-04-02
Toyooka,False,1977,1977-04-07
Maizuru,False,1977,1977-04-03
Hamada,False,1977,1977-03-25
Kyoto,True,1977,1977-03-29
Hikone,True,1977,1977-04-05
Hiroshima,True,1977,1977-03-26
Okayama,True,1977,1977-03-30
Kobe,True,1977,1977-03-26
Osaka,True,1977,1977-03-27
Sumoto,False,1977,1977-03-26
Wakayama,True,1977,1977-03-23
Shio Misaki,False,1977,1977-03-21
Nara,True,1977,1977-03-30
Matsuyama,True,1977,1977-03-24
Takamatsu,True,1977,1977-03-28
Uwajima,False,1977,1977-03-20
Kochi,True,1977,1977-03-20
Tokushima,True,1977,1977-03-26
Shimonoseki,True,1977,1977-03-26
Mikihara,False,1977,1977-03-23
Fukuoka,True,1977,1977-03-23
Saga,True,1977,1977-03-21
Oita,True,1977,1977-03-23
Fukue,False,1977,1977-03-20
Nagasaki,True,1977,1977-03-18
Kumamoto,True,1977,1977-03-20
Nobeoka,False,1977,1977-03-20
Kagoshima,True,1977,1977-03-18
Miyazaki,True,1977,1977-03-18
Yakushima,False,1977,
Tanegashima,False,1977,1977-03-19
Naze,True,1977,1977-01-11
Yonaguni Island,False,1977,
Ishigaki Island,True,1977,1977-01-20
Miyakojima,True,1977,1977-01-17
Kumejima,False,1977,
Naha,True,1977,1977-01-07
Nago,False,1977,1976-12-23
Iriomote Island,False,1977,1977-01-04
Minami Daito Island,True,1977,1977-01-10
Wakkanai,True,1978,1978-05-16
Rumoi,False,1978,1978-05-12
Asahikawa,True,1978,1978-05-08
Abashiri,True,1978,1978-05-10
Sapporo,True,1978,1978-05-10
Iwamizawa,False,1978,1978-05-10
Obihiro,True,1978,1978-05-11
Kushiro,True,1978,1978-05-25
Nemuro,False,1978,1978-05-17
Muroran,True,1978,1978-05-12
Urakawa,False,1978,1978-05-16
Esashi,False,1978,1978-05-08
Hakodate,True,1978,1978-05-08
Kutchan,False,1978,1978-05-14
Monbetsu,False,1978,1978-05-08
Hiroo,False,1978,1978-05-10
Shinjo,False,1978,1978-04-28
Aomori,True,1978,1978-05-01
Hachinohe,False,1978,1978-04-28
Akita,True,1978,1978-04-26
Morioka,True,1978,1978-04-29
Miyako,False,1978,1978-04-26
Sakata,False,1978,1978-04-21
Yamagata,True,1978,1978-04-23
Sendai,True,1978,1978-04-21
Fukushima,True,1978,1978-04-17
Shirakawa,False,1978,1978-04-22
Onahama,False,1978,1978-04-16
Wajima,False,1978,1978-04-16
Aikawa,False,1978,1978-04-17
Niigata,True,1978,1978-04-17
Kanazawa,True,1978,1978-04-11
Toyama,True,1978,1978-04-15
Nagano,True,1978,1978-04-20
Takada,False,1978,1978-04-15
Utsunomiya,True,1978,1978-04-10
Fukui,True,1978,1978-04-12
Takayama,False,1978,1978-04-24
Matsumoto,False,1978,1978-04-18
Maebashi,True,1978,1978-04-10
Kumagaya,True,1978,1978-04-08
Mito,True,1978,1978-04-11
Tsuruga,False,1978,1978-04-10
Gifu,True,1978,1978-04-06
Nagoya,True,1978,1978-04-05
Iida,False,1978,1978-04-14
Kofu,True,1978,1978-04-07
Choshi,True,1978,1978-04-08
Tsu,True,1978,1978-04-09
Hamamatsu,False,1978,1978-04-03
Shizuoka,True,1978,1978-04-06
Tokyo Japan,True,1978,1978-03-31
Owashi,False,1978,1978-04-05
Yokohama,True,1978,1978-04-05
Tateyama,False,1978,1978-04-07
Oshima,False,1978,1978-04-04
Miyakejima,False,1978,1978-04-04
Hachijojima,False,1978,1978-04-08
Saigo,False,1978,1978-04-08
Matsue,True,1978,1978-04-08
Yonago,False,1978,1978-04-08
Tottori,True,1978,1978-04-08
Toyooka,False,1978,1978-04-10
Maizuru,False,1978,1978-04-10
Hamada,False,1978,1978-04-04
Kyoto,True,1978,1978-04-08
Hikone,True,1978,1978-04-09
Hiroshima,True,1978,1978-04-03
Okayama,True,1978,1978-04-03
Kobe,True,1978,1978-04-06
Osaka,True,1978,1978-04-04
Sumoto,False,1978,1978-04-05
Wakayama,True,1978,1978-04-02
Shio Misaki,False,1978,1978-04-03
Nara,True,1978,1978-04-08
Matsuyama,True,1978,1978-04-02
Takamatsu,True,1978,1978-04-04
Uwajima,False,1978,1978-03-31
Kochi,True,1978,1978-03-29
Tokushima,True,1978,1978-04-02
Shimonoseki,True,1978,1978-03-31
Mikihara,False,1978,1978-03-30
Fukuoka,True,1978,1978-04-01
Saga,True,1978,1978-03-30
Oita,True,1978,1978-03-30
Fukue,False,1978,1978-04-03
Nagasaki,True,1978,1978-03-29
Kumamoto,True,1978,1978-03-29
Nobeoka,False,1978,1978-04-01
Kagoshima,True,1978,1978-04-01
Miyazaki,True,1978,1978-03-30
Yakushima,False,1978,
Tanegashima,False,1978,1978-04-07
Naze,True,1978,1978-01-27
Yonaguni Island,False,1978,
Ishigaki Island,True,1978,1978-01-27
Miyakojima,True,1978,1978-02-01
Kumejima,False,1978,1978-01-06
Naha,True,1978,1978-01-17
Nago,False,1978,1977-12-30
Iriomote Island,False,1978,1978-01-26
Minami Daito Island,True,1978,
Wakkanai,True,1979,1979-05-21
Rumoi,False,1979,1979-05-17
Asahikawa,True,1979,1979-05-12
Abashiri,True,1979,1979-05-24
Sapporo,True,1979,1979-05-09
Iwamizawa,False,1979,1979-05-10
Obihiro,True,1979,1979-05-11
Kushiro,True,1979,1979-05-28
Nemuro,False,1979,1979-05-28
Muroran,True,1979,1979-05-12
Urakawa,False,1979,1979-05-18
Esashi,False,1979,1979-05-04
Hakodate,True,1979,1979-05-07
Kutchan,False,1979,1979-05-17
Monbetsu,False,1979,1979-05-21
Hiroo,False,1979,1979-05-21
Shinjo,False,1979,1979-04-22
Aomori,True,1979,1979-04-30
Hachinohe,False,1979,1979-05-01
Akita,True,1979,1979-04-18
Morioka,True,1979,1979-04-24
Miyako,False,1979,1979-04-19
Sakata,False,1979,1979-04-11
Yamagata,True,1979,1979-04-12
Sendai,True,1979,1979-04-09
Fukushima,True,1979,1979-04-08
Shirakawa,False,1979,1979-04-08
Onahama,False,1979,1979-03-31
Wajima,False,1979,1979-04-07
Aikawa,False,1979,1979-04-07
Niigata,True,1979,1979-04-08
Kanazawa,True,1979,1979-03-30
Toyama,True,1979,1979-04-03
Nagano,True,1979,1979-04-08
Takada,False,1979,1979-03-31
Utsunomiya,True,1979,1979-03-29
Fukui,True,1979,1979-03-31
Takayama,False,1979,1979-04-09
Matsumoto,False,1979,1979-04-06
Maebashi,True,1979,1979-03-28
Kumagaya,True,1979,1979-03-27
Mito,True,1979,1979-03-29
Tsuruga,False,1979,1979-03-30
Gifu,True,1979,1979-03-29
Nagoya,True,1979,1979-03-27
Iida,False,1979,1979-04-01
Kofu,True,1979,1979-03-27
Choshi,True,1979,1979-03-26
Tsu,True,1979,1979-03-30
Hamamatsu,False,1979,1979-03-25
Shizuoka,True,1979,1979-03-29
Tokyo Japan,True,1979,1979-03-23
Owashi,False,1979,1979-03-31
Yokohama,True,1979,1979-03-24
Tateyama,False,1979,1979-03-31
Oshima,False,1979,1979-03-30
Miyakejima,False,1979,1979-03-31
Hachijojima,False,1979,1979-04-15
Saigo,False,1979,1979-04-01
Matsue,True,1979,1979-03-31
Yonago,False,1979,1979-03-31
Tottori,True,1979,1979-03-30
Toyooka,False,1979,1979-03-30
Maizuru,False,1979,1979-03-30
Hamada,False,1979,1979-03-28
Kyoto,True,1979,1979-03-31
Hikone,True,1979,1979-04-02
Hiroshima,True,1979,1979-03-29
Okayama,True,1979,1979-03-29
Kobe,True,1979,1979-03-29
Osaka,True,1979,1979-03-29
Sumoto,False,1979,1979-03-28
Wakayama,True,1979,1979-03-28
Shio Misaki,False,1979,1979-04-01
Nara,True,1979,1979-03-30
Matsuyama,True,1979,1979-03-26
Takamatsu,True,1979,1979-03-29
Uwajima,False,1979,1979-03-27
Kochi,True,1979,1979-03-26
Tokushima,True,1979,1979-03-29
Shimonoseki,True,1979,1979-03-28
Mikihara,False,1979,1979-03-28
Fukuoka,True,1979,1979-03-28
Saga,True,1979,1979-03-26
Oita,True,1979,1979-03-29
Fukue,False,1979,1979-03-28
Nagasaki,True,1979,1979-03-25
Kumamoto,True,1979,1979-03-27
Nobeoka,False,1979,1979-03-30
Kagoshima,True,1979,1979-03-30
Miyazaki,True,1979,1979-03-30
Yakushima,False,1979,
Tanegashima,False,1979,1979-04-18
Naze,True,1979,1979-01-23
Yonaguni Island,False,1979,
Ishigaki Island,True,1979,1979-01-20
Miyakojima,True,1979,1979-01-26
Kumejima,False,1979,1979-01-29
Naha,True,1979,1979-01-06
Nago,False,1979,1978-12-29
Iriomote Island,False,1979,1979-01-25
Minami Daito Island,True,1979,1979-01-25
Wakkanai,True,1980,1980-05-25
Rumoi,False,1980,1980-05-20
Asahikawa,True,1980,1980-05-16
Abashiri,True,1980,1980-05-21
Sapporo,True,1980,1980-05-14
Iwamizawa,False,1980,1980-05-15
Obihiro,True,1980,1980-05-14
Kushiro,True,1980,1980-05-24
Nemuro,False,1980,1980-05-25
Muroran,True,1980,1980-05-15
Urakawa,False,1980,1980-05-19
Esashi,False,1980,1980-05-12
Hakodate,True,1980,1980-05-12
Kutchan,False,1980,1980-05-19
Monbetsu,False,1980,1980-05-20
Hiroo,False,1980,1980-05-17
Shinjo,False,1980,1980-04-29
Aomori,True,1980,1980-05-04
Hachinohe,False,1980,1980-04-29
Akita,True,1980,1980-04-23
Morioka,True,1980,1980-04-28
Miyako,False,1980,1980-04-22
Sakata,False,1980,1980-04-19
Yamagata,True,1980,1980-04-21
Sendai,True,1980,1980-04-14
Fukushima,True,1980,1980-04-13
Shirakawa,False,1980,1980-04-20
Onahama,False,1980,1980-04-14
Wajima,False,1980,1980-04-12
Aikawa,False,1980,1980-04-14
Niigata,True,1980,1980-04-16
Kanazawa,True,1980,1980-04-06
Toyama,True,1980,1980-04-09
Nagano,True,1980,1980-04-18
Takada,False,1980,1980-04-13
Utsunomiya,True,1980,1980-04-07
Fukui,True,1980,1980-04-08
Takayama,False,1980,1980-04-19
Matsumoto,False,1980,1980-04-14
Maebashi,True,1980,1980-04-05
Kumagaya,True,1980,1980-04-05
Mito,True,1980,1980-04-09
Tsuruga,False,1980,1980-04-06
Gifu,True,1980,1980-04-01
Nagoya,True,1980,1980-03-30
Iida,False,1980,1980-04-08
Kofu,True,1980,1980-04-01
Choshi,True,1980,1980-04-05
Tsu,True,1980,1980-04-03
Hamamatsu,False,1980,1980-03-31
Shizuoka,True,1980,1980-03-31
Tokyo Japan,True,1980,1980-03-31
Owashi,False,1980,1980-03-30
Yokohama,True,1980,1980-04-01
Tateyama,False,1980,1980-04-06
Oshima,False,1980,1980-04-03
Miyakejima,False,1980,1980-03-31
Hachijojima,False,1980,1980-04-04
Saigo,False,1980,1980-04-08
Matsue,True,1980,1980-04-03
Yonago,False,1980,1980-04-05
Tottori,True,1980,1980-04-05
Toyooka,False,1980,1980-04-05
Maizuru,False,1980,1980-04-06
Hamada,False,1980,1980-04-01
Kyoto,True,1980,1980-04-05
Hikone,True,1980,1980-04-06
Hiroshima,True,1980,1980-04-01
Okayama,True,1980,1980-04-02
Kobe,True,1980,1980-04-03
Osaka,True,1980,1980-04-03
Sumoto,False,1980,1980-04-02
Wakayama,True,1980,1980-04-02
Shio Misaki,False,1980,1980-04-01
Nara,True,1980,1980-04-04
Matsuyama,True,1980,1980-03-30
Takamatsu,True,1980,1980-04-02
Uwajima,False,1980,1980-03-28
Kochi,True,1980,1980-03-26
Tokushima,True,1980,1980-04-01
Shimonoseki,True,1980,1980-04-02
Mikihara,False,1980,1980-03-31
Fukuoka,True,1980,1980-03-30
Saga,True,1980,1980-03-27
Oita,True,1980,1980-03-29
Fukue,False,1980,1980-03-29
Nagasaki,True,1980,1980-03-27
Kumamoto,True,1980,1980-03-24
Nobeoka,False,1980,1980-03-27
Kagoshima,True,1980,1980-03-22
Miyazaki,True,1980,1980-03-26
Yakushima,False,1980,
Tanegashima,False,1980,1980-03-30
Naze,True,1980,1980-01-16
Yonaguni Island,False,1980,
Ishigaki Island,True,1980,1980-01-10
Miyakojima,True,1980,1980-02-03
Kumejima,False,1980,1980-01-25
Naha,True,1980,1980-02-01
Nago,False,1980,1979-12-24
Iriomote Island,False,1980,1980-01-09
Minami Daito Island,True,1980,1980-01-30
Wakkanai,True,1981,1981-05-11
Rumoi,False,1981,1981-05-09
Asahikawa,True,1981,1981-05-05
Abashiri,True,1981,1981-05-14
Sapporo,True,1981,1981-05-05
Iwamizawa,False,1981,1981-05-07
Obihiro,True,1981,1981-05-04
Kushiro,True,1981,1981-05-22
Nemuro,False,1981,1981-05-24
Muroran,True,1981,1981-05-06
Urakawa,False,1981,1981-05-12
Esashi,False,1981,1981-05-03
Hakodate,True,1981,1981-05-03
Kutchan,False,1981,1981-05-10
Monbetsu,False,1981,1981-05-11
Hiroo,False,1981,1981-05-07
Shinjo,False,1981,1981-04-27
Aomori,True,1981,1981-04-27
Hachinohe,False,1981,1981-04-25
Akita,True,1981,1981-04-22
Morioka,True,1981,1981-04-24
Miyako,False,1981,1981-04-23
Sakata,False,1981,1981-04-17
Yamagata,True,1981,1981-04-21
Sendai,True,1981,1981-04-13
Fukushima,True,1981,1981-04-12
Shirakawa,False,1981,1981-04-16
Onahama,False,1981,1981-04-11
Wajima,False,1981,1981-04-10
Aikawa,False,1981,1981-04-12
Niigata,True,1981,1981-04-13
Kanazawa,True,1981,1981-04-08
Toyama,True,1981,1981-04-10
Nagano,True,1981,1981-04-17
Takada,False,1981,1981-04-14
Utsunomiya,True,1981,1981-04-06
Fukui,True,1981,1981-04-09
Takayama,False,1981,1981-04-23
Matsumoto,False,1981,1981-04-14
Maebashi,True,1981,1981-03-30
Kumagaya,True,1981,1981-03-30
Mito,True,1981,1981-04-08
Tsuruga,False,1981,1981-04-08
Gifu,True,1981,1981-03-30
Nagoya,True,1981,1981-03-28
Iida,False,1981,1981-04-08
Kofu,True,1981,1981-03-29
Choshi,True,1981,1981-04-02
Tsu,True,1981,1981-03-28
Hamamatsu,False,1981,1981-03-26
Shizuoka,True,1981,1981-03-26
Tokyo Japan,True,1981,1981-03-26
Owashi,False,1981,1981-03-26
Yokohama,True,1981,1981-03-27
Tateyama,False,1981,1981-04-01
Oshima,False,1981,1981-03-29
Miyakejima,False,1981,1981-03-26
Hachijojima,False,1981,1981-03-25
Saigo,False,1981,1981-04-05
Matsue,True,1981,1981-04-04
Yonago,False,1981,1981-04-03
Tottori,True,1981,1981-03-31
Toyooka,False,1981,1981-04-05
Maizuru,False,1981,1981-04-05
Hamada,False,1981,1981-03-28
Kyoto,True,1981,1981-03-30
Hikone,True,1981,1981-04-05
Hiroshima,True,1981,1981-03-30
Okayama,True,1981,1981-03-30
Kobe,True,1981,1981-03-29
Osaka,True,1981,1981-03-28
Sumoto,False,1981,1981-03-30
Wakayama,True,1981,1981-03-25
Shio Misaki,False,1981,1981-03-26
Nara,True,1981,1981-03-31
Matsuyama,True,1981,1981-03-26
Takamatsu,True,1981,1981-03-30
Uwajima,False,1981,1981-03-25
Kochi,True,1981,1981-03-20
Tokushima,True,1981,1981-03-26
Shimonoseki,True,1981,1981-03-27
Mikihara,False,1981,1981-03-26
Fukuoka,True,1981,1981-03-25
Saga,True,1981,1981-03-24
Oita,True,1981,1981-03-25
Fukue,False,1981,1981-03-26
Nagasaki,True,1981,1981-03-23
Kumamoto,True,1981,1981-03-23
Nobeoka,False,1981,1981-03-25
Kagoshima,True,1981,1981-03-22
Miyazaki,True,1981,1981-03-24
Yakushima,False,1981,
Tanegashima,False,1981,1981-03-22
Naze,True,1981,1981-01-21
Yonaguni Island,False,1981,
Ishigaki Island,True,1981,1981-01-21
Miyakojima,True,1981,1981-01-28
Kumejima,False,1981,1981-01-27
Naha,True,1981,1981-01-24
Nago,False,1981,1981-01-09
Iriomote Island,False,1981,1981-01-27
Minami Daito Island,True,1981,1981-01-22
Wakkanai,True,1982,1982-05-16
Rumoi,False,1982,1982-05-10
Asahikawa,True,1982,1982-05-05
Abashiri,True,1982,1982-05-11
Sapporo,True,1982,1982-05-04
Iwamizawa,False,1982,1982-05-05
Obihiro,True,1982,1982-05-06
Kushiro,True,1982,1982-05-17
Nemuro,False,1982,1982-05-19
Muroran,True,1982,1982-05-10
Urakawa,False,1982,1982-05-13
Esashi,False,1982,1982-05-02
Hakodate,True,1982,1982-05-07
Kutchan,False,1982,1982-05-11
Monbetsu,False,1982,1982-05-12
Hiroo,False,1982,1982-05-09
Shinjo,False,1982,1982-04-23
Aomori,True,1982,1982-04-27
Hachinohe,False,1982,1982-04-26
Akita,True,1982,1982-04-20
Morioka,True,1982,1982-04-23
Miyako,False,1982,1982-04-17
Sakata,False,1982,1982-04-14
Yamagata,True,1982,1982-04-16
Sendai,True,1982,1982-04-11
Fukushima,True,1982,1982-04-08
Shirakawa,False,1982,1982-04-14
Onahama,False,1982,1982-04-06
Wajima,False,1982,1982-04-07
Aikawa,False,1982,1982-04-12
Niigata,True,1982,1982-04-09
Kanazawa,True,1982,1982-04-02
Toyama,True,1982,1982-04-02
Nagano,True,1982,1982-04-13
Takada,False,1982,1982-04-06
Utsunomiya,True,1982,1982-04-01
Fukui,True,1982,1982-04-01
Takayama,False,1982,1982-04-17
Matsumoto,False,1982,1982-04-10
Maebashi,True,1982,1982-03-27
Kumagaya,True,1982,1982-03-28
Mito,True,1982,1982-04-01
Tsuruga,False,1982,1982-03-30
Gifu,True,1982,1982-03-23
Nagoya,True,1982,1982-03-23
Iida,False,1982,1982-04-01
Kofu,True,1982,1982-03-27
Choshi,True,1982,1982-03-26
Tsu,True,1982,1982-03-24
Hamamatsu,False,1982,1982-03-23
Shizuoka,True,1982,1982-03-23
Tokyo Japan,True,1982,1982-03-23
Owashi,False,1982,1982-03-23
Yokohama,True,1982,1982-03-23
Tateyama,False,1982,1982-03-25
Oshima,False,1982,1982-03-24
Miyakejima,False,1982,1982-03-26
Hachijojima,False,1982,1982-03-29
Saigo,False,1982,1982-04-01
Matsue,True,1982,1982-03-30
Yonago,False,1982,1982-03-30
Tottori,True,1982,1982-03-30
Toyooka,False,1982,1982-03-31
Maizuru,False,1982,1982-03-30
Hamada,False,1982,1982-03-23
Kyoto,True,1982,1982-03-24
Hikone,True,1982,1982-03-30
Hiroshima,True,1982,1982-03-24
Okayama,True,1982,1982-03-25
Kobe,True,1982,1982-03-24
Osaka,True,1982,1982-03-23
Sumoto,False,1982,1982-03-25
Wakayama,True,1982,1982-03-22
Shio Misaki,False,1982,1982-03-24
Nara,True,1982,1982-03-28
Matsuyama,True,1982,1982-03-21
Takamatsu,True,1982,1982-03-24
Uwajima,False,1982,1982-03-20
Kochi,True,1982,1982-03-17
Tokushima,True,1982,1982-03-23
Shimonoseki,True,1982,1982-03-23
Mikihara,False,1982,1982-03-22
Fukuoka,True,1982,1982-03-20
Saga,True,1982,1982-03-19
Oita,True,1982,1982-03-19
Fukue,False,1982,1982-03-23
Nagasaki,True,1982,1982-03-19
Kumamoto,True,1982,1982-03-19
Nobeoka,False,1982,1982-03-21
Kagoshima,True,1982,1982-03-19
Miyazaki,True,1982,1982-03-18
Yakushima,False,1982,
Tanegashima,False,1982,1982-03-24
Naze,True,1982,1982-01-21
Yonaguni Island,False,1982,
Ishigaki Island,True,1982,1982-01-11
Miyakojima,True,1982,1982-01-20
Kumejima,False,1982,1982-01-22
Naha,True,1982,1982-01-05
Nago,False,1982,1981-12-30
Iriomote Island,False,1982,1982-01-10
Minami Daito Island,True,1982,1982-01-24
Wakkanai,True,1983,1983-05-06
Rumoi,False,1983,1983-04-30
Asahikawa,True,1983,1983-04-27
Abashiri,True,1983,1983-05-03
Sapporo,True,1983,1983-04-28
Iwamizawa,False,1983,1983-04-27
Obihiro,True,1983,1983-05-01
Kushiro,True,1983,1983-05-12
Nemuro,False,1983,1983-05-15
Muroran,True,1983,1983-04-29
Urakawa,False,1983,1983-05-05
Esashi,False,1983,1983-04-26
Hakodate,True,1983,1983-04-27
Kutchan,False,1983,1983-05-01
Monbetsu,False,1983,1983-05-01
Hiroo,False,1983,1983-05-01
Shinjo,False,1983,1983-04-18
Aomori,True,1983,1983-04-21
Hachinohe,False,1983,1983-04-20
Akita,True,1983,1983-04-15
Morioka,True,1983,1983-04-18
Miyako,False,1983,1983-04-16
Sakata,False,1983,1983-04-14
Yamagata,True,1983,1983-04-14
Sendai,True,1983,1983-04-13
Fukushima,True,1983,1983-04-10
Shirakawa,False,1983,1983-04-14
Onahama,False,1983,1983-04-11
Wajima,False,1983,1983-04-11
Aikawa,False,1983,1983-04-12
Niigata,True,1983,1983-04-12
Kanazawa,True,1983,1983-04-08
Toyama,True,1983,1983-04-09
Nagano,True,1983,1983-04-13
Takada,False,1983,1983-04-10
Utsunomiya,True,1983,1983-04-07
Fukui,True,1983,1983-04-07
Takayama,False,1983,1983-04-14
Matsumoto,False,1983,1983-04-12
Maebashi,True,1983,1983-04-05
Kumagaya,True,1983,1983-04-04
Mito,True,1983,1983-04-07
Tsuruga,False,1983,1983-04-07
Gifu,True,1983,1983-04-02
Nagoya,True,1983,1983-03-31
Iida,False,1983,1983-04-09
Kofu,True,1983,1983-04-04
Choshi,True,1983,1983-04-05
Tsu,True,1983,1983-04-03
Hamamatsu,False,1983,1983-04-01
Shizuoka,True,1983,1983-04-03
Tokyo Japan,True,1983,1983-03-31
Owashi,False,1983,1983-04-03
Yokohama,True,1983,1983-04-02
Tateyama,False,1983,1983-04-06
Oshima,False,1983,1983-04-03
Miyakejima,False,1983,1983-04-02
Hachijojima,False,1983,1983-04-06
Saigo,False,1983,1983-04-07
Matsue,True,1983,1983-04-06
Yonago,False,1983,1983-04-05
Tottori,True,1983,1983-04-06
Toyooka,False,1983,1983-04-04
Maizuru,False,1983,1983-04-05
Hamada,False,1983,1983-04-04
Kyoto,True,1983,1983-04-02
Hikone,True,1983,1983-04-06
Hiroshima,True,1983,1983-04-04
Okayama,True,1983,1983-04-04
Kobe,True,1983,1983-04-01
Osaka,True,1983,1983-03-31
Sumoto,False,1983,1983-04-04
Wakayama,True,1983,1983-04-02
Shio Misaki,False,1983,1983-04-02
Nara,True,1983,1983-04-04
Matsuyama,True,1983,1983-04-01
Takamatsu,True,1983,1983-04-02
Uwajima,False,1983,1983-03-30
Kochi,True,1983,1983-03-29
Tokushima,True,1983,1983-04-05
Shimonoseki,True,1983,1983-03-31
Mikihara,False,1983,1983-03-31
Fukuoka,True,1983,1983-03-31
Saga,True,1983,1983-03-30
Oita,True,1983,1983-04-01
Fukue,False,1983,1983-03-31
Nagasaki,True,1983,1983-03-29
Kumamoto,True,1983,1983-03-28
Nobeoka,False,1983,1983-03-29
Kagoshima,True,1983,1983-03-27
Miyazaki,True,1983,1983-03-28
Yakushima,False,1983,
Tanegashima,False,1983,1983-03-29
Naze,True,1983,1983-01-26
Yonaguni Island,False,1983,
Ishigaki Island,True,1983,1983-01-18
Miyakojima,True,1983,1983-01-17
Kumejima,False,1983,1983-01-30
Naha,True,1983,1983-01-16
Nago,False,1983,1983-01-05
Iriomote Island,False,1983,1983-01-22
Minami Daito Island,True,1983,1983-01-25
Wakkanai,True,1984,1984-05-24
Rumoi,False,1984,1984-05-22
Asahikawa,True,1984,1984-05-14
Abashiri,True,1984,1984-05-24
Sapporo,True,1984,1984-05-12
Iwamizawa,False,1984,1984-05-17
Obihiro,True,1984,1984-05-19
Kushiro,True,1984,1984-05-30
Nemuro,False,1984,1984-05-30
Muroran,True,1984,1984-05-25
Urakawa,False,1984,1984-05-25
Esashi,False,1984,1984-05-19
Hakodate,True,1984,1984-05-23
Kutchan,False,1984,1984-05-22
Monbetsu,False,1984,1984-05-25
Hiroo,False,1984,1984-05-28
Shinjo,False,1984,1984-05-06
